what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304224900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304228796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304230866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304231051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304231419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353304231868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353304253259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304254387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304256124
executed,command,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.command.activateTask",1353304256131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304258014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304259635
executed,command,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.command.activateTask",1353304259642
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1353304264848
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1353304264870
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353304265091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304265142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304266669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304266854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304268540
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353304268958
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353304324514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304324531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304325536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304326067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304333054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1353304334989
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353304334989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353304980092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353305029647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353305036042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353305641009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353305643095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1353305655186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353305655510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1353305655520
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353305655623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353305655671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353306179851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353306412156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353306412176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353306425436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353306603423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353351522200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353351527860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353351604103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352160254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352161746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352162386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352162396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352162424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352198354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352200548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352205013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352206966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352297189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353352297919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353381003569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353381004310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353381005542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353381005614
